date,symbol,open,close,low,high,volume
2010-01-07,JEC,-0.7768380862399599,-0.6018775382040107,-0.7150508726822813,-0.6512036764156592,3.6428685486482606
2010-01-07,LEN,-1.5070676019698583,-1.465105752683587,-1.5056419918168313,-1.4494117461459965,9.515388138543116
2010-01-07,LMT,-0.9974926047792322,-1.026862422281987,-1.029491884748812,-1.0073541665277936,4.018471134245701
2010-01-07,M,-1.6415593777883255,-1.6448184197742433,-1.6554221629191823,-1.6570533635637055,3.56423648817131
2010-01-07,MSI,-1.6134390824454963,-1.5820900695441402,-1.595802633995042,-1.5936570967133783,3.731074068129935
2010-01-07,NOC,-1.0208746619546603,-1.008552930956277,-1.0162333032219688,-1.0132464285793208,3.7034660822437404
2010-01-07,ROP,-1.7320560113329784,-1.71685014755058,-1.7247599608971618,-1.7257799264856528,3.246349894598532
2010-01-07,ROST,-1.5217498678366659,-1.5179191064904796,-1.5146084239321225,-1.5177789326769866,7.459527036399636
2010-01-07,STI,-1.3630997786020869,-1.2238346039526156,-1.3602746335297986,-1.1806556344975827,3.7044731503701036
2010-01-07,SWK,-1.483789128374202,-1.372950623877049,-1.4496048964797945,-1.3936805234129683,3.251559564432218
2010-01-07,TJX,-1.5506144961405797,-1.5448465096638353,-1.5538897969508896,-1.5370897420382974,7.385451450480538
2010-01-07,ZION,-2.0113603936220885,-1.6710222110743629,-1.9510157149794771,-1.6706433937979253,10.141444508085874
2010-01-08,CTAS,-1.115740762895597,-1.1034320973079053,-1.1100364685724073,-1.1114930729157941,3.1565342621852253
2010-01-08,CVS,-1.1440171512822455,-1.1331250687695182,-1.140205244306931,-1.1285023387429238,3.6495471815744516
2010-01-08,FLS,-1.0173057311680065,-0.896329527470051,-0.9837900443332535,-0.9271395496462201,5.052516283928761
2010-01-08,GPN,-0.6399355727423836,-0.6465868279261784,-0.6537270213730757,-0.6372692377650799,3.4596128846255096
2010-01-08,MSI,-1.5903583273393713,-1.6887982372865025,-1.6651186736822126,-1.6138169350321963,5.509621328977768
2010-01-08,MYL,-1.2036021064113331,-1.2231629147174818,-1.2556748640960054,-1.2085286124336632,3.7935914923898957
2010-01-08,ROST,-1.5321968716593843,-1.5324443638066463,-1.5274472035411903,-1.535581249112225,4.411663724078743
2010-01-08,UPS,-1.687321738085579,-1.6618576430662555,-1.6669780346984913,-1.6361348916849872,5.449952229787529
2010-01-11,ARNC,1.3639042229755531,1.3598798783979515,1.3367482926601226,1.3360815709707743,3.9305688420769203
2010-01-11,CAH,-1.3473915310297435,-1.3268874612460884,-1.332325722151066,-1.3259859978966857,3.6221025689646087
2010-01-11,CAT,-1.8520485556777042,-1.625073722546761,-1.798324200694213,-1.6613211344387917,4.708348196082652
2010-01-11,CELG,-1.0923421563548397,-1.0976071629435078,-1.1293145915330471,-1.0864737869971317,3.6126109457240494
2010-01-11,F,-0.8188553816468356,-0.7206776849173742,-0.797704363239132,-0.7754588489867128,3.245032310139985
2010-01-11,FDX,-0.9923584345412267,-0.9464069370282631,-0.9710651635545039,-0.9429866215746882,3.00714118027486
2010-01-11,GOOG,-0.9119570786285836,-0.9208839055326868,-0.9255293417461198,-0.9266663577062543,3.555299250204391
2010-01-11,GOOGL,-0.9085727053615963,-0.9172839761844039,-0.9218606493760559,-0.9227956463403478,3.576194169523394
2010-01-11,NEE,-1.1933577563449165,-1.2017049991967657,-1.2146955789159442,-1.1685499272406494,4.019085632676252
2010-01-11,UPS,-1.6384698383683811,-1.4960877796464607,-1.6056229705338578,-1.4954320251565494,5.431376986172326
2010-01-12,AET,-1.0912465645932565,-1.1549736356047644,-1.1533623050499189,-1.0992127103996678,7.9916241852836984
2010-01-12,ARNC,1.021128947897264,0.8759521768296998,0.9026314760912207,1.0025054563686833,9.943749324716585
2010-01-12,EA,-0.8077985952913126,-0.8037809557618548,-0.8047726192155328,-0.8020838826904153,7.86179852465199
2010-01-12,F,-0.782911504286684,-0.8287061485624561,-0.8246405102061268,-0.8250096371451284,3.040861699545228
2010-01-12,HIG,-0.36197435544870965,-0.45733622499105625,-0.42503812308818395,-0.3393645118547385,5.232978300907143
2010-01-12,ILMN,-1.1676761679321868,-1.0791897741999668,-1.1711995846797874,-1.0877530392919645,7.534538519411739
2010-01-12,KIM,-1.742754884100543,-1.7448623987168135,-1.7144372453728218,-1.7159864980811659,3.5207434917346436
2010-01-12,NEE,-1.2169983078572342,-1.25475773923665,-1.2514991268602338,-1.2323115086709158,3.499734965924325
2010-01-12,SLG,-1.9726904932751783,-1.9301855653147666,-1.9285346460014563,-1.9140164090650869,3.830222694923836
2010-01-12,SPG,-1.8951651349112852,-1.9211390068811485,-1.907370308382141,-1.9079984330403623,3.5287423784618737
2010-01-12,TIF,-1.5952471489430553,-1.5933202858363829,-1.614319421253304,-1.6243245677649978,5.116395455587163
2010-01-12,XL,-1.4844234656850048,-1.5781803413734126,-1.5536566234304592,-1.519860044900322,4.210447081775329
2010-01-13,AET,-1.1576877523335636,-1.1506067595943574,-1.175117990398351,-1.1507992971501768,3.456326596508139
2010-01-13,BCR,-1.120454459955272,-1.086111525581815,-1.1141403775760343,-1.089920489782016,4.944312891063523
2010-01-13,GOOG,-0.9920186333090826,-0.961033317950421,-0.9836541014536822,-0.9723769344079941,3.065059887098702
2010-01-13,GOOGL,-0.9857685616125342,-0.9560043513104404,-0.977933624168246,-0.9668682487354616,3.0800464313466045
2010-01-13,HSY,-1.9663457221063159,-2.005013972937302,-1.9971634464202705,-1.9474953336552008,4.440864074924217
2010-01-13,ILMN,-1.0693372074654546,-1.056957122444004,-1.0750457378851663,-1.06060056199605,5.593727404392214
2010-01-13,LLTC,-1.0324561743475247,-1.1059018965585694,-1.137246832233286,-1.0683228991715852,4.403860474877451
2010-01-13,NEE,-1.25888786259074,-1.2472971860114268,-1.2699007753660232,-1.2508229886171618,3.733131837599052
2010-01-13,SPG,-1.9207426792018958,-1.9032899801523326,-1.8988777350989714,-1.9058949119041542,3.346050981794044
2010-01-13,TSO,-1.2851633158826006,-1.2963586747131144,-1.299499688141006,-1.2920356946047116,4.080407625819802
2010-01-13,UAL,-1.4726546335411677,-1.3989965568921408,-1.4665027034434543,-1.4146799123511433,5.314913141887594
2010-01-13,WYN,-1.6836598940274317,-1.6611555607950366,-1.6890591218147404,-1.674418518958151,3.4643799073515096
2010-01-13,ZION,-1.8159734003480439,-1.7367517587316523,-1.9130994549008393,-1.7563242573410545,3.3695368686940737
2010-01-14,INTC,-1.0266781569476469,-0.9593761756990599,-0.9988935661721126,-0.9849722247312777,4.510001522214941
2010-01-14,NEE,-1.287505381047698,-1.3090540706041434,-1.3087953455922152,-1.296484578817657,5.9605825149313825
2010-01-14,TXN,-1.2403286912756726,-1.2564461625882328,-1.2499429144223928,-1.255099533191048,3.0013475621933026
2010-01-14,TXT,-1.1406779160603695,-0.9344248557452339,-1.1460791005079398,-0.9410868990572532,6.528678005163531
2010-01-14,WYN,-1.6611580311837408,-1.6103725358880223,-1.6442718355093557,-1.61390571951455,4.040667222974285
2010-01-15,AET,-1.1342929789014242,-1.1315794898765434,-1.1331829970890734,-1.1223803669255332,3.1201731915599447
2010-01-15,AMZN,-1.1024935587925024,-1.1144825541576766,-1.1026086453905466,-1.1117363044342057,3.4833267588591528
2010-01-15,CF,-1.3858754922769874,-1.4449661983103341,-1.4148575168242437,-1.416497882084897,3.856162351101972
2010-01-15,INTC,-0.9748225929524146,-1.085007794296743,-1.0510435655884625,-1.0125544597097489,6.469339562546274
2010-01-15,LLTC,-1.108715504909197,-1.2427276891232892,-1.2158147271905129,-1.1492280202645855,3.1833333859689024
2010-01-15,NEE,-1.3202704549079722,-1.2866723694809559,-1.3188327376819213,-1.296895861851478,3.9177831658127054
2010-01-15,T,-1.6879838204884987,-1.7929444319527712,-1.7795780725117967,-1.7254395017258926,3.1603072792148166
2010-01-15,UNH,-1.2064952191210039,-1.201778472061344,-1.2083307742641223,-1.206219628920848,3.9178289211800283
2010-01-15,UNM,-1.172991071803413,-1.1786591157808939,-1.1506064477173907,-1.1507539071223154,3.09993262674343
2010-01-15,VLO,-1.2890526108102325,-1.2617410430450198,-1.277833697210796,-1.2761232024685756,3.142511092651209
2010-01-19,AET,-1.1015403272894604,-1.091029668473155,-1.093770409392384,-1.0840764463556851,4.744373298744598
2010-01-19,ANTM,-0.7485288393700865,-0.7434677422054383,-0.7406681804897789,-0.72293980231798,4.9608329727349085
2010-01-19,CI,-1.075992871598356,-1.0576660709184442,-1.0702441362199908,-1.042393023168529,3.7346880083548895
2010-01-19,FAST,-2.2973250227274673,-2.22450507966554,-2.2721487003830556,-2.1580284279924866,5.399527862147463
2010-01-19,HUM,-1.2228979764911103,-1.1701417490462933,-1.2113375084438858,-1.1753317585395815,6.08190123259397
2010-01-19,IBM,-1.507269885201085,-1.4102709156720532,-1.4685034352923871,-1.4466340280480496,3.9165136047027675
2010-01-19,LLY,-1.1160060874651954,-1.0334917120545386,-1.1074652771654168,-1.0173399517078836,3.008535404934986
2010-01-19,MDLZ,-1.2544510350265148,-1.1824719946808975,-1.2864517667925732,-1.2171940118769646,7.223366195318304
2010-01-19,NWL,-1.1350238709733222,-1.1205644217758983,-1.128027968123249,-1.1142272030729599,3.2926550131757133
2010-01-19,PWR,-1.282197144880209,-1.2895645359325782,-1.334091571216872,-1.307831901299766,3.486478735642011
2010-01-19,SPG,-1.9289554090851495,-1.8866152064675883,-1.9182220674120267,-1.9049601226860917,3.094046726377639
2010-01-19,SRE,-1.2097952701890926,-1.2098847572876352,-1.2012162263119948,-1.2055472115339647,3.4355843457490605
2010-01-19,UNH,-1.1778021059515398,-1.1629659408385469,-1.1686368651884511,-1.1528495730879058,5.978247271090754
2010-01-19,WMB,-1.148935482194645,-1.1269755809835573,-1.1210396762371417,-1.1087510649174768,3.166719439146362
2010-01-20,AET,-1.0765859334882095,-1.096644263447928,-1.098499982976127,-1.0717203010948062,3.726418636606993
2010-01-20,ANTM,-0.7037427529810495,-0.7544499329008291,-0.7462142562552325,-0.7083333485364992,6.301494260684724
2010-01-20,BK,-0.26912609023693657,-0.1276968846096275,-0.24325697940150223,-0.12970904971610506,3.035155971428661
2010-01-20,COH,-1.0429334945671112,-1.029994912281834,-1.0237941904150683,-1.0194866741225779,3.8862906155596253
2010-01-20,CSX,-1.7743374618599208,-1.8200216198980965,-1.8391235691654548,-1.8096724644311517,6.253932089233135
2010-01-20,EBAY,-1.6380206531016321,-1.7038248487654761,-1.6826406057785341,-1.6616624689800257,4.118779327089453
2010-01-20,HUM,-1.1543488742809456,-1.183841976187041,-1.1906675334920345,-1.1672362325306442,7.1313648576948605
2010-01-20,IBM,-1.5548674201312758,-1.5686285982743238,-1.57493127848107,-1.5723795499168498,4.4656570056277545
2010-01-20,MDLZ,-1.3405863113427834,-1.3006358701860519,-1.3280881676316698,-1.3248862182057886,3.253570650769798
2010-01-20,MTB,-1.5717646957115932,-1.357275944630111,-1.5210084109418098,-1.371834137739133,3.3275420945968137
2010-01-20,NTRS,-0.31600363628348205,-0.205696399394005,-0.3218860732701636,-0.18980095139055345,4.342387605889483
2010-01-20,SBUX,-1.4245237380538083,-1.4400747366799949,-1.4438819336830409,-1.4331147060992904,3.2870271274655667
2010-01-20,SCHW,-0.4252572318514809,-0.39384957183089536,-0.4112546611564611,-0.41066719024421094,3.2731714334192628
2010-01-20,STT,-0.9216366952756885,-0.7554035346095443,-0.8869382881383112,-0.7526628612585823,5.027883960734886
2010-01-20,UHS,-1.2283098909741643,-1.2733453193231914,-1.280927200393225,-1.2405776718499937,5.44111340400378
2010-01-20,UNH,-1.1389820679244473,-1.1792784983905231,-1.1745909146912243,-1.1480994145792731,6.087657724204011
2010-01-20,UNP,-1.6652558756399818,-1.6736146883984215,-1.6922855914272164,-1.682151929326988,4.826503184707523
2010-01-20,WFC,-1.1754556218895473,-1.1951814104495035,-1.1719511561541327,-1.149123586508578,3.4035070137691594
2010-01-20,ZION,-1.6245738967326526,-1.4240384562409096,-1.571853114193103,-1.4713855716046012,3.1866666695063386
2010-01-21,ADS,-1.3767740830166988,-1.404486815396575,-1.4102874891653203,-1.377272624790108,3.3946509196778454
2010-01-21,AIZ,-1.3182023311619457,-1.2616462645896724,-1.3348727692587528,-1.2703788519104153,5.846325611163636
2010-01-21,APH,-1.2309190586008465,-1.3049314315449716,-1.2881575421176696,-1.2162799199234786,4.639739414078097
2010-01-21,ARNC,0.7884422521798055,0.5575128698275039,0.597988198482029,0.7677668097556613,3.437812700261711
2010-01-21,BAC,0.8129944860134342,0.5356179214345286,0.5043287151272661,0.8249005781365429,4.550003020742851
2010-01-21,BBT,-0.7533576532979601,-0.6515338475907627,-0.6976891206456765,-0.5665500148685434,5.57470163946923
2010-01-21,BXP,-2.258192656612783,-2.4323461484849216,-2.391260805173023,-2.2853059097661226,3.75272801043191
2010-01-21,CMA,-0.6756367806962907,-0.4974216336283956,-0.6236662564793646,-0.36498721830497755,4.933706529296543
2010-01-21,CME,-0.3628635315193709,-0.5798595273875694,-0.599127816215013,-0.399798703555632,5.182676674791007
2010-01-21,CSX,-1.8315728961535598,-1.9450170824951711,-1.9116737640725865,-1.83903294326555,5.214315019358635
2010-01-21,EBAY,-1.5889434515112573,-1.574405676632999,-1.5818250408617143,-1.5689357793204837,8.030805546548597
2010-01-21,EL,-2.0179904188491844,-1.9956870426208446,-2.0047654864794917,-2.0081683800716017,10.5390230411695
2010-01-21,EXPD,-1.6816417371137296,-1.6940558518278714,-1.7897343927227998,-1.559329232107801,4.000283606864068
2010-01-21,FITB,-1.2577860159673258,-1.3065593574668615,-1.271591821690674,-1.2045950367589446,9.327130817031946
2010-01-21,GS,0.451450337581418,0.17336384366887894,0.08950087764370693,0.456383234736118,9.293288393503126
2010-01-21,HBAN,-1.7489757811672568,-1.6763461395085415,-1.7109055397676207,-1.6168439380136808,5.46839491090614
2010-01-21,HUM,-1.1854517431167504,-1.1736179108222062,-1.175991871946195,-1.1769508151684558,5.69902118625371
2010-01-21,JEC,-0.8256810914848646,-0.8511854750079529,-0.8525993270578889,-0.8619491874460243,3.161585251127064
2010-01-21,JPM,-0.6983401046031829,-0.9113420858536795,-0.8884551059440847,-0.7292166193653727,6.831101968075953
2010-01-21,KEY,-1.2155832609627342,-1.222015488377539,-1.1930962482829046,-1.1184071611274298,6.543295427603449
2010-01-21,KIM,-1.7609843023273812,-1.8519187839146083,-1.8102267522924373,-1.7865893220333569,3.247157070505894
2010-01-21,KR,-0.9913147974603683,-0.9909729596477433,-0.9878192535368695,-0.9842790630633743,3.2797865150119385
2010-01-21,LUV,-0.7967133075337022,-0.7842358564139466,-0.8146801867323988,-0.7889361855530452,4.450918327567395
2010-01-21,MDLZ,-1.329351438128494,-1.4019195403770515,-1.394327784406522,-1.3527374652008188,3.1889414426786975
2010-01-21,NI,-1.2636386470049261,-1.2923623746047088,-1.29299651223506,-1.259894143410391,5.012376278975394
2010-01-21,PPG,-1.489943254915973,-1.528448400912358,-1.516614542427238,-1.481787140631543,5.163911445993053
2010-01-21,PSA,-1.6699789961730345,-1.696733189600268,-1.6873701443198255,-1.6784202504586319,3.110996473131919
2010-01-21,RF,-0.7462145042158496,-0.7063947404683444,-0.6989049635949858,-0.5575133815235039,5.872627221895285
2010-01-21,SBUX,-1.4123674537307014,-1.427595000516806,-1.4284083416623123,-1.4124501356832337,6.251980766983447
2010-01-21,SCHW,-0.3899735397257048,-0.3762176070115068,-0.3920890715057313,-0.38376343567467047,7.131953794677226
2010-01-21,SPG,-1.9252012053367091,-1.9840801583895442,-1.965167374957738,-1.9358096860105882,3.6577835185266747
2010-01-21,STI,-1.1074396437503882,-0.9875741261219154,-1.064041791561415,-0.8684730586723536,4.60620801230251
2010-01-21,STX,-0.877073168850853,-0.8988136280690205,-0.8842966507631571,-0.871896557619486,3.891050066311485
2010-01-21,SWKS,-1.066442804936429,-1.0673070319410423,-1.0779264349333761,-1.0640020196547522,3.6576825425136916
2010-01-21,TSS,-1.1991997002733,-1.1938028012627377,-1.2390784058052233,-1.1906113909299536,16.29677133817622
2010-01-21,UNH,-1.1533285963786764,-1.2200597797704549,-1.2111659927279166,-1.1587175688130815,6.766536809604211
2010-01-21,UNP,-1.6709736692656227,-1.638475320362116,-1.667017821736636,-1.6123469464884732,5.160365537302189
2010-01-21,USB,-1.2547808174277648,-1.2666556024934963,-1.2887785506094578,-1.2264489741062794,3.145007406898348
2010-01-21,VNO,-1.723837443390246,-1.9160795577511773,-1.8593228468335672,-1.7480901472933235,3.5463917926138198
2010-01-21,WFC,-1.1792299924132945,-1.1781986942390605,-1.2209948989219557,-1.16327856680382,4.386128703710211
2010-01-21,XLNX,-1.7943138898785589,-1.6586255629275397,-1.8001052690172412,-1.678341973840513,6.418769916405696
2010-01-21,XRX,-0.4574522392229526,-0.39081516718845577,-0.40963572841065776,-0.34227721605727357,5.3096180262587795
2010-01-21,ZION,-1.4132371441984752,-1.336398860184076,-1.3523377247048862,-1.1884394640900808,5.189555475629348
2010-01-21,AIV,-1.8831025293814503,-1.9817096348312846,-1.9496510239870586,-1.9023599425981512,3.3379737857572045
2010-01-22,AIZ,-1.259459122728484,-1.2331107497800415,-1.2520083744428383,-1.2071956228304517,6.656235985927474
2010-01-22,AMAT,-0.6498429180053386,-0.7861993946719252,-0.7598788734260078,-0.6729645072126773,3.6838298875378888
2010-01-22,ARNC,0.53573924642119,0.34438394905258024,0.37204436866466417,0.4910225913488228,4.53876604042971
2010-01-22,AXP,-1.3795987860324224,-1.549587545502682,-1.5411335978427891,-1.4021899143641439,4.802227300747497
2010-01-22,BBT,-0.6656777689267379,-0.8176707795426079,-0.9135079470999605,-0.6687711541350532,4.895005225628629
2010-01-22,BXP,-2.4473153895765605,-2.52018387844606,-2.4836638294944917,-2.4416347832278857,3.0386243465746308
2010-01-22,CL,-1.457801756425329,-1.389974607856279,-1.4636110343407702,-1.3919795767373702,3.342115418233757
2010-01-22,CNC,-1.171640196959463,-1.163702206164051,-1.1700977068083231,-1.1632024946657151,5.3731706046572025
2010-01-22,COF,-1.4154357045718882,-1.6316039882846223,-1.6027740698831188,-1.4518858910503802,6.5837533069432945
2010-01-22,CSX,-1.9586224993002588,-2.0229036004502476,-1.9905327346743211,-1.9645951030860758,3.427020196219679
2010-01-22,DFS,-1.652109313898212,-1.695880625838167,-1.6804641676361205,-1.6674616095727837,4.484119018765294
2010-01-22,ED,-1.6523251684481932,-1.8067362778016696,-1.7927802200319802,-1.6278746955462189,4.948751437280059
2010-01-22,F,-1.2187310172785226,-1.4363662565660409,-1.4127463856521956,-1.234929793728381,3.0016400069499443
2010-01-22,FITB,-1.32614639761918,-1.2847033619105417,-1.3425577598575245,-1.1717140289478922,4.8031876154777855
2010-01-22,GE,-1.353749249064009,-1.4416090823351086,-1.4072727611998543,-1.345586994791027,3.7207408402596562
2010-01-22,GOOG,-1.026338746981122,-1.0672201554453917,-1.0963248148278293,-1.0229201296800376,3.2729854695452665
2010-01-22,GOOGL,-1.0188604328996251,-1.0584115866273618,-1.0866272960589367,-1.0156004978795896,3.2904524562920967
2010-01-22,GS,0.10275576023522096,-0.04823126830675832,-0.05912702822259924,0.08665945086457695,4.995235812936787
2010-01-22,HBAN,-1.7302540494702623,-1.601575113532997,-1.7671548388674032,-1.5607664940756898,5.173828588735441
2010-01-22,HOG,-1.9008504556845713,-2.0138517775292675,-2.0034781774839514,-1.9393384201984452,6.432840259020988
2010-01-22,INTC,-1.0896462624839116,-1.2494369861954597,-1.2298443884117414,-1.1247227791960945,3.07878960267275
2010-01-22,ISRG,-1.2293839783663238,-1.1242381464795108,-1.190242675012154,-1.1113733145758262,6.532676928552282
2010-01-22,JEC,-0.8732395155503989,-0.8820279828088994,-0.8770236904064039,-0.8439587169922126,3.712553036646877
2010-01-22,JPM,-0.90272201753266,-1.0291080032112236,-1.0166215190616052,-0.8958707975295069,4.936860726981797
2010-01-22,KIM,-1.8498527161832172,-1.9043080787986355,-1.8763671261178858,-1.836694551934912,3.1252660724407773
2010-01-22,KLAC,-1.6073007846581497,-1.7057837861431138,-1.6764047502944774,-1.6340978747096828,3.801079138351719
2010-01-22,KR,-0.9932056118263493,-0.9791586444196718,-0.9906841574678373,-0.9781899559679139,3.1751931420458845
2010-01-22,MCD,-2.079691697122185,-2.069667916536159,-2.0801970290495326,-2.0054595547617025,3.651330751492574
2010-01-22,MDLZ,-1.460427143556959,-1.4713172946163937,-1.4359638067346037,-1.4474323362830606,3.008482387875644
2010-01-22,NRG,0.5379071763618898,0.47029694905275476,0.49395205499641187,0.5555549750993996,4.433387676513596
2010-01-22,PFG,-1.3199342037207464,-1.3616863948814424,-1.3416248948675111,-1.2989238101113347,3.151647531001929
2010-01-22,PSA,-1.6950488730079003,-1.718909920206282,-1.7068050648016955,-1.6952774544612952,3.4552435763526153
2010-01-22,SCHW,-0.3764031603211149,-0.42097567155303167,-0.39619609113495907,-0.39048930705699614,3.011998169577245
2010-01-22,SLG,-2.0557866615004112,-2.105140189128413,-2.104963968383442,-2.0444813957672787,3.664222803868955
2010-01-22,SPG,-1.981518790451585,-2.0291722831666275,-2.0102256877640743,-1.9914325658869052,3.840241145013228
2010-01-22,STI,-0.9886118695648145,-0.9851757848838568,-1.0460519355755393,-0.8948884076453043,5.594507142973355
2010-01-22,UNH,-1.1986187063814582,-1.2183722233857637,-1.2083307742641223,-1.202866564350221,4.393915383293872
2010-01-22,XLNX,-1.6721682324999445,-1.8275551967430639,-1.7904953333600397,-1.7058061051839453,3.7489575571623006
2010-01-22,ZION,-1.393299496530722,-1.4758253725769566,-1.5179719134694596,-1.4215711160562703,3.8048859235345525
2010-01-25,ATVI,-0.9326816438626346,-0.9595985369435124,-0.9484035982756138,-0.9334624219487356,3.3866695171324497
2010-01-25,COF,-1.5788458570889263,-1.7255028648195945,-1.7124617723461883,-1.6194936746757365,4.923473781544521
2010-01-25,ETN,-1.8294329724434013,-1.9669945340340547,-1.9242506857537676,-1.8688236818600654,3.3039339019888847
2010-01-25,FITB,-1.2441139396369547,-1.1781553835734833,-1.2306499342867219,-1.127872685199823,3.7340862652352387
2010-01-25,GWW,-2.0476944701902418,-2.022828862595843,-2.0318171553239655,-2.035249615686505,4.344660694672053
